	256772	298157	1251593	525329	300490	1306364	183990	1138287	1003505	499787	491990	299683	846398	675439	1279177	299874	893920	720514	111907	503471	96708	212363	544806	674327	939956	15951	644071	300888	1262335	1515593	152064	1016740	1016805	1258228	144448	1535430	299889	855948	675489	1016745	1077465	300081	509133	856222	300992	159366	256790	742863	500137	473795	1063485	1316139	141232	642213	929630	1016817	846232	144961	503392	1118430	247977	1535423	176696	299963	1571222	509167	721510	600212	338360	86364	1138176	674307	845567	1242179	300861	27194	302434	1238347	720457	302442	502779	597965	502382	597967	597963	95355	1577376	1016627	614994	1511973	341276	96613	1520818	643132	617028	990383	617027	499885	27167	518647	1299816	599903	1137958	1012483	503796	943390	712831	856114	891777	509106	1531074	643129	1137955	600134	176720	712819	836331	835078	139950	599788	1117321	1016842	220333	503387	642089	559780	176713	1512036	1185925	1572350	1124650	600145	856396	302084	504505	1112874	140737	246170	1016851	939201	1016853	1121005	701648	1016855	115690	525114	708902	986325	674266	675223	674459	539001	237222	503678	212288	618219	298088	299295	302095	499859	661973	655470	302090	1303112	298955	370803	1256392	95095	95219	329850	147932	1341457	1303118	298253	856149	598248	144425	506773	491647	856147	300502	1335016	96253	600181	224503	1118227	1253300	468020	301926	856096	1212882	96057	300906	1520849	802786	300904	300905	951472	1112575	1118754	32225	1531252	144383	299311	1120546	299606	628228	1167899	655496	503138	599846	614465	296941	1591939	506231	675547	151519	1185942	1112342	96476	1112344	862645	1112346	1250242	220352	299343	1250188	1167789	299611	600292	674403	96581	856189	1284157	302255	159536	300518	643554	96684	1114115	1114118	660501	63163	16253	1582723	95817	174213	846415	176777	846412	1113100	503806	643654	597986	1236702	845901	544850	890727	845903	597990	845905	502772	600041	939166	1120459	502965	502770	1074824	104979	1112818	297941	330558	95587	1302855	1305468	176687	330214	256190	95927	27228	856062	644138	1138366	499808	298017	1011001	571374	559883	176791	644255	708878	1112509	1141828	655601	95308	1531100	473571	643291	95306	584517	95302	600062	1118147	1234960	1118145	675590	598954	1273164	613631	1138256	1113938	1112931	877191	675677	1211160	1141233	370546	599586	617182	525257	503448	571112	301952	939134	522666	599972	302429	618238	1017132	96141	1533	89205	140513
256772	1	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0.11	0	0	0	0	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0.03	0.11	0	0	0	0	0	0	0	0	0.16	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0.05	0.61	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0.02	0	0	0	0.09	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0.03	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0.18	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0.03	0	0	0	0	0	0.03	0	0	0	0	0	0	
298157	0	1	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0.02	0.08	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0.03	0.25	0	0	0	0.02	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0.09	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0.14	0	0.05	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.03	0	0	0	0	0.01	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	
1251593	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
525329	0	0	0	1	0.02	0.01	0.03	0.01	0.02	0.03	0.02	0	0.02	0	0.04	0.02	0	0	0	0	0.04	0	0	0.01	0	0	0.03	0.03	0.01	0.01	0.01	0	0.02	0	0.07	0	0.1	0.03	0	0.01	0	0	0.06	0.04	0.08	0.03	0	0.05	0	0.02	0.07	0.53	0	0.02	0.05	0	0	0.06	0	0	0	0	0	0.11	0.05	0.02	0	0	0.05	0	0.01	0.01	0.05	0	0.06	0.01	0.04	0	0	0.07	0.03	0.04	0	0	0	0.01	0.01	0	0.01	0	0	0.06	0.05	0.03	0.03	0.02	0.02	0.04	0.01	0	0	0	0.01	0.1	0	0	0.06	0.08	0	0.08	0.04	0.04	0.02	0	0.01	0.03	0	0.02	0.04	0.02	0.1	0.07	0.07	0.12	0.02	0.02	0	0	0.03	0	0	0.02	0.03	0.01	0	0	0	0	0	0.01	0	0	0.02	0	0	0	0.05	0.01	0.02	0	0.03	0	0	0	0	0.01	0.01	0.03	0	0.03	0	0.03	0	0	0	0.1	0	0	0	0.02	0	0.01	0	0	0.02	0.04	0.13	0	0.1	0.13	0	0	0.08	0.02	0	0	0.04	0	0	0.01	0.02	0.04	0.03	0.02	0.04	0.06	0	0	0	0.04	0	0	0.05	0	0	0	0	0.02	0	0.01	0.01	0.07	0.06	0.04	0.07	0.01	0.02	0	0.02	0	0.04	0.04	0.03	0	0.01	0.06	0	0	0	0.01	0.09	0	0.02	0.04	0.03	0.02	0.02	0	0.02	0	0.04	0	0.06	0.01	0	0.05	0	0.02	0.04	0.07	0.05	0.01	0.03	0.02	0.03	0	0.01	0	0.03	0.01	0.01	0.03	0.02	0.04	0.02	0	0.04	0.02	0.03	0	0.03	0.01	0	0	0.07	0.04	0	0.03	0	0.01	0	0	0	0.05	0.01	0	0	0.04	0	0.02	0	0.02	0	0.02	0.05	0	0.05	0.02	0.02	0.03	0.04	0	0	0	0.08	0	0	0	0	0.03	0	0	0	0.01	0	0.03	0.18	0.06	0.02	0.12	0	0.15	0.01	0.04	0	0	0.06	0.07	0.14	0	0.04	0.01	0.09	
300490	0	0.05	0	0.02	1	0	0	0.05	0.03	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0.02	0.01	0	0	0.11	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0.04	0.01	0	0.01	0.01	0	0.03	0	0.01	0.08	0	0	0	0	0	0.04	0	0	0	0	0.05	0.02	0	0.06	0.03	0	0	0.02	0.02	0	0	0	0.03	0	0.27	0	0	0	0	0	0	0	0	0	0	0.01	0.05	0	0.03	0	0.01	0	0	0	0	0.03	0	0	0	0.02	0	0.01	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0.09	0	0.02	0.03	0	0	0	0	0	0	0.06	0	0.06	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0.03	0	0	0.05	0.02	0	0	0	0	0	0	0.04	0	0.01	0	0	0	0.02	0	0	0	0	0.08	0	0.01	0	0	0	0	0	0.01	0	0.06	0	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0.01	0	0	0	0	0	0.01	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.03	0.05	0	0	0.02	0	0	0.02	0	0	0	0.03	0.01	0	0.01	0.02	0.01	0	0.02	0.09	0	0.01	0.03	0	0.07	0.03	0.01	0	0.01	0	0.04	0	0	0	0.01	0.04	0	0.04	0.03	0	0.01	0	0.02	0	0	0.03	0.05	0.04	0	0	0	0.04	0	0.03	0	0.05	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0.03	0	0	0.03	0	
1306364	0	0	0	0.01	0	1	0.02	0	0	0.02	0	0	0.05	0	0	0.03	0	0	0	0	0	0	0.03	0.03	0	0	0.04	0.04	0	0	0.03	0	0	0	0.11	0	0.03	0.05	0	0	0	0	0.05	0.02	0.03	0.02	0	0	0	0	0	0.02	0	0.03	0.02	0	0	0.02	0	0	0	0	0	0.06	0	0.06	0	0.04	0	0	0	0.05	0	0	0	0	0.06	0	0	0	0.04	0	0	0	0	0.07	0.02	0	0.05	0	0	0	0	0.06	0.03	0	0.04	0.02	0.01	0	0	0	0	0.05	0	0	0	0.06	0	0.02	0	0.04	0.04	0	0.01	0.01	0	0.02	0.05	0.01	0.03	0	0.02	0	0.03	0.01	0	0	0.03	0	0	0	0.03	0	0	0.08	0.03	0	0	0.03	0	0	0	0	0.01	0	0.03	0.01	0	0.02	0.03	0	0	0	0.03	0.05	0.01	0.03	0	0.05	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0.04	0.08	0.09	0	0.04	0.04	0	0	0	0.03	0	0	0.09	0	0	0.03	0	0.04	0.02	0	0	0.02	0.03	0	0	0.04	0	0	0.06	0	0	0	0	0	0	0	0.02	0.01	0	0.03	0.02	0	0.02	0	0	0	0.02	0	0.03	0	0.04	0.03	0	0	0	0	0.02	0	0.06	0.06	0.03	0.04	0	0	0	0	0.04	0	0.01	0	0	0.02	0	0	0	0.11	0.1	0	0.01	0.04	0	0	0.02	0	0.08	0.05	0.04	0	0.02	0.07	0	0	0	0.05	0.11	0	0	0	0	0	0	0.03	0	0	0	0.06	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0.05	0	0	0.02	0.03	0	0.03	0	0.03	0	0.02	0	0	0	0	0.04	0	0	0	0	0	0.02	0.03	0.1	0.04	0	0	0.01	0.56	0.09	0.01	0	0	0.11	0	0	0.07	0	0.01	
183990	0	0	0	0.03	0	0.02	1	0	0	0.03	0	0	0.07	0	0	0.04	0	0	0	0	0	0	0.05	0.02	0	0	0.02	0.05	0	0	0.03	0	0	0	0.04	0	0.01	0.02	0	0	0	0	0.06	0.03	0.03	0.04	0	0	0	0	0	0.02	0	0.03	0	0	0	0.02	0	0	0	0	0	0.02	0	0.02	0	0.01	0	0	0	0.01	0	0	0	0	0.03	0	0	0	0.07	0	0	0	0	0.01	0.07	0	0.04	0	0	0	0	0.02	0.07	0	0.02	0.11	0.05	0	0	0	0	0.03	0	0	0	0.04	0	0	0	0.01	0.04	0	0.02	0.02	0	0.03	0.01	0.21	0.05	0	0.08	0	0.1	0.02	0	0	0.03	0	0	0	0.04	0	0	0.05	0	0	0	0.01	0	0	0	0	0.08	0	0.01	0.05	0	0.01	0.02	0	0	0	0.02	0.05	0.01	0.01	0	0.04	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.03	0.01	0.05	0	0.03	0.02	0	0	0	0.01	0	0	0.07	0	0	0.03	0	0.04	0.02	0	0	0.03	0.04	0	0	0.03	0	0	0.14	0	0	0	0	0	0	0	0.01	0.01	0.01	0.01	0.02	0	0.02	0	0.03	0	0.07	0	0.06	0	0.02	0.06	0	0	0	0	0.01	0	0.03	0.08	0.03	0.04	0	0	0	0	0.01	0	0.01	0	0	0.04	0	0	0	0.04	0.02	0	0.28	0.04	0	0	0.05	0	0.05	0.38	0.01	0	0	0.09	0	0	0	0.01	0.09	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0.04	0	0	0.02	0.08	0	0.01	0	0.1	0	0.03	0	0	0	0	0.01	0	0	0	0	0	0.03	0.04	0.11	0.07	0.03	0	0.04	0.02	0.04	0.04	0	0	0.09	0	0	0.05	0	0	
1138287	0	0	0	0.01	0.05	0	0	1	0.1	0	0	0	0	0	0.02	0	0	0.01	0	0	0.02	0	0	0.01	0.01	0	0	0	0.04	0.03	0	0.01	0.01	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.01	0	0	0.02	0.01	0	0.03	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0.05	0.01	0	0.13	0	0.02	0	0.01	0.01	0	0	0	0.01	0	0.04	0	0.01	0.03	0	0	0.05	0	0	0	0.05	0.08	0.01	0	0.02	0	0.01	0	0.02	0	0	0.02	0	0	0	0.05	0	0	0	0.02	0.01	0	0.12	0	0	0	0	0	0	0	0.02	0	0.04	0.01	0	0	0	0	0	0	0.72	0	0.02	0.02	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0.06	0	0	0.24	0.02	0	0	0	0	0	0	0	0	0.03	0	0.02	0	0	0	0.01	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0.04	0	0.03	0	0.03	0	0	0.03	0	0	0	0.04	0.08	0	0	0.02	0.02	0	0.19	0	0	0	0.01	0	0.01	0.02	0.03	0	0.01	0	0.03	0	0	0	0.01	0.03	0	0	0.03	0	0	0.01	0	0	0	0	0	0.05	0	0	0	0.01	0	0.05	0	0.04	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0.01	0	
1003505	0	0	0	0.02	0.03	0	0	0.1	1	0	0	0	0	0	0.04	0	0	0.06	0	0	0.09	0	0	0.02	0	0	0	0	0.05	0.04	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0.04	0.07	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0.08	0.02	0.02	0	0.1	0.03	0	0	0	0.01	0	0.05	0	0	0	0	0	0	0	0	0	0.03	0.11	0.03	0	0.01	0	0.01	0	0	0	0	0.01	0	0	0	0.18	0	0	0	0.02	0.01	0	0.04	0	0	0	0	0	0.02	0	0.02	0	0.09	0.05	0	0	0	0	0	0	0.03	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.1	0	0.07	0	0	0	0.06	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0.04	0	0	0.04	0.04	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.07	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.03	0	0.07	0	0.02	0	0	0.02	0	0	0	0.03	0.03	0	0.03	0.03	0.01	0	0.03	0	0	0	0.04	0	0.01	0.16	0.01	0	0.01	0	0.06	0	0	0	0.01	0.03	0	0	0.02	0	0	0.03	0	0	0	0	0	0.04	0	0	0	0.01	0	0.03	0	0.09	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0.1	0	0	0	0	
